file,participant,condition,phase,time,topic,data
p02WIR.csv,p2,WIR,task,344.55,awarenessProbe.response,"{""question_id"":""PROBE-I3"",""answer"":""Road became blocked by vehicles"",""correct_answer"":""Road became blocked by vehicles"",""correct"":true,""response_time_ms"":13113,""index"":3}"
p02WIR.csv,p2,WIR,task,344.55,awarenessProbe.question.shown,"{""question_id"":""PROBE-I4"",""index"":4}"
p02WIR.csv,p2,WIR,task,353.556,drt.flash,{}
p02WIR.csv,p2,WIR,task,355.183,drt.response,"{""rt_ms"":1628}"
p02WIR.csv,p2,WIR,task,365.197,awarenessProbe.response,"{""question_id"":""PROBE-I4"",""answer"":""Victim detected"",""correct_answer"":""Fire truck arrival"",""correct"":false,""response_time_ms"":20647,""index"":4}"
p02WIR.csv,p2,WIR,task,365.197,awarenessProbe.completed,{}
p02WIR.csv,p2,WIR,task,365.197,return.quiz.started,{}
p02WIR.csv,p2,WIR,task,368.974,drt.flash,{}
p02WIR.csv,p2,WIR,task,371.475,drt.miss,{}
p02WIR.csv,p2,WIR,task,384.721,drt.flash,{}
p02WIR.csv,p2,WIR,task,387.221,drt.miss,{}
p02WIR.csv,p2,WIR,task,388.205,return.quiz.completed,"{""answers"":[{""question"":""How many vehicles are currently involved in the collision?"",""answer"":""3"",""correctAnswer"":""3"",""isCorrect"":true},{""question"":""How many victims are currently visible at the scene?"",""answer"":""3"",""correctAnswer"":""3"",""isCorrect"":true},{""question"":""Which emergency units are currently at the incident location?"",""answer"":""Ambulance and fire truck"",""correctAnswer"":""Ambulance and fire truck"",""isCorrect"":true},{""question"":""Is smoke currently visible in the scene?"",""answer"":""Yes"",""correctAnswer"":""No"",""isCorrect"":false},{""question"":""What is the current traffic condition near the scene?"",""answer"":""Road blocked"",""correctAnswer"":""Road blocked"",""isCorrect"":true}]}"
p02WOIR.csv,p2,WOIR,task,1.805,call.voice.alert,{}
p02WOIR.csv,p2,WOIR,task,1.805,call.incoming,{}
p02WOIR.csv,p2,WOIR,task,2.305,call.voice.alert,{}
p02WOIR.csv,p2,WOIR,task,2.305,call.incoming,{}
p02WOIR.csv,p2,WOIR,task,8.974,call.ringtone.stopped,{}
p02WOIR.csv,p2,WOIR,task,8.974,call.answered,{}
p02WOIR.csv,p2,WOIR,task,10.481,caller.msg,"{""seq"":1,""text"":""I am on the Autobahn near Manchinger Straße (Ingolstadt).""}"
p02WOIR.csv,p2,WOIR,task,15.478,caller.msg,"{""seq"":2,""text"":""There’s a multi car collision ahead.""}"
p02WOIR.csv,p2,WOIR,task,20.489,caller.msg,"{""seq"":3,""text"":""One person appears injured. Please send help quickly.""}"
p02WOIR.csv,p2,WOIR,task,24.123,drt.started,{}
p02WOIR.csv,p2,WOIR,task,25.341,mission.started,{}
p02WOIR.csv,p2,WOIR,task,36.612,drt.flash,{}
p02WOIR.csv,p2,WOIR,task,37.181,drt.response,"{""rt_ms"":569}"
p02WOIR.csv,p2,WOIR,task,48.907,drt.flash,{}
p02WOIR.csv,p2,WOIR,task,49.477,drt.response,"{""rt_ms"":570}"
p02WOIR.csv,p2,WOIR,task,62.669,drt.flash,{}
p02WOIR.csv,p2,WOIR,task,63.261,drt.response,"{""rt_ms"":592}"
p02WOIR.csv,p2,WOIR,task,73.189,drt.flash,{}
p02WOIR.csv,p2,WOIR,task,74.309,drt.response,"{""rt_ms"":1120}"
p02WOIR.csv,p2,WOIR,task,87.145,drt.flash,{}
p02WOIR.csv,p2,WOIR,task,87.933,drt.response,"{""rt_ms"":788}"
p02WOIR.csv,p2,WOIR,task,100.745,drt.flash,{}
p02WOIR.csv,p2,WOIR,task,101.413,drt.response,"{""rt_ms"":669}"
p02WOIR.csv,p2,WOIR,task,111.257,drt.flash,{}
p02WOIR.csv,p2,WOIR,task,111.885,drt.response,"{""rt_ms"":629}"
p02WOIR.csv,p2,WOIR,task,121.437,drt.flash,{}
p02WOIR.csv,p2,WOIR,task,122.077,drt.response,"{""rt_ms"":640}"
p02WOIR.csv,p2,WOIR,task,135.339,drt.flash,{}
p02WOIR.csv,p2,WOIR,task,137.573,drt.response,"{""rt_ms"":2234}"
p02WOIR.csv,p2,WOIR,task,146.711,drt.flash,{}
p02WOIR.csv,p2,WOIR,task,147.509,drt.response,"{""rt_ms"":798}"
p02WOIR.csv,p2,WOIR,task,149.601,call.ringtone.stopped,{}
p02WOIR.csv,p2,WOIR,task,149.601,secondary.start,"{""task_id"":""BASE-MATH-1"",""step"":1}"
p02WOIR.csv,p2,WOIR,task,160.289,drt.flash,{}
p02WOIR.csv,p2,WOIR,task,162.79,drt.miss,{}
p02WOIR.csv,p2,WOIR,task,175.535,drt.flash,{}
p02WOIR.csv,p2,WOIR,task,178.036,drt.miss,{}
p02WOIR.csv,p2,WOIR,task,179.541,secondary.response,"{""task_id"":""BASE-MATH-1"",""answer"":""51"",""correct_answer"":""51"",""correct"":true,""rt_ms"":29940,""step"":1}"
p02WOIR.csv,p2,WOIR,task,179.842,secondary.start,"{""task_id"":""BASE-PATTERN-1"",""step"":2}"
p02WOIR.csv,p2,WOIR,task,188.101,secondary.response,"{""task_id"":""BASE-PATTERN-1"",""answer"":""48"",""correct_answer"":""48"",""correct"":true,""rt_ms"":38500,""step"":2}"
p02WOIR.csv,p2,WOIR,task,188.402,secondary.start,"{""task_id"":""BASE-MEM-1"",""step"":3}"
p02WOIR.csv,p2,WOIR,task,189.389,drt.flash,{}
p02WOIR.csv,p2,WOIR,task,191.889,drt.miss,{}
p02WOIR.csv,p2,WOIR,task,195.149,secondary.response,"{""task_id"":""BASE-MEM-1"",""answer"":""5"",""correct_answer"":""5"",""correct"":true,""rt_ms"":45548,""step"":3}"
p02WOIR.csv,p2,WOIR,task,195.45,secondary.start,"{""task_id"":""BASE-VIS-1"",""step"":4}"
p02WOIR.csv,p2,WOIR,task,200.88,drt.flash,{}
p02WOIR.csv,p2,WOIR,task,203.381,drt.miss,{}
p02WOIR.csv,p2,WOIR,task,208.829,secondary.response,"{""task_id"":""BASE-VIS-1"",""answer"":""DTR-822"",""correct_answer"":""DTR-822"",""correct"":true,""rt_ms"":59228,""step"":4}"
p02WOIR.csv,p2,WOIR,task,209.432,awarenessProbe.started,"{""condition"":""baseline""}"
p02WOIR.csv,p2,WOIR,task,209.633,awarenessProbe.question.shown,"{""question_id"":""PROBE-I2"",""index"":1}"
p02WOIR.csv,p2,WOIR,task,216.791,drt.flash,{}
p02WOIR.csv,p2,WOIR,task,219.292,drt.miss,{}
p02WOIR.csv,p2,WOIR,task,228.664,drt.flash,{}
p02WOIR.csv,p2,WOIR,task,231.179,drt.miss,{}
p02WOIR.csv,p2,WOIR,task,234.573,awarenessProbe.response,"{""question_id"":""PROBE-I2"",""answer"":""Ambulance"",""correct_answer"":""Police"",""correct"":false,""response_time_ms"":24940,""index"":1}"
p02WOIR.csv,p2,WOIR,task,234.573,awarenessProbe.question.shown,"{""question_id"":""PROBE-I1"",""index"":2}"
p02WOIR.csv,p2,WOIR,task,242.962,drt.flash,{}
p02WOIR.csv,p2,WOIR,task,243.167,awarenessProbe.response,"{""question_id"":""PROBE-I1"",""answer"":""3"",""correct_answer"":""1"",""correct"":false,""response_time_ms"":8594,""index"":2}"
p02WOIR.csv,p2,WOIR,task,243.167,awarenessProbe.question.shown,"{""question_id"":""PROBE-I4"",""index"":3}"
p02WOIR.csv,p2,WOIR,task,245.463,drt.miss,{}
p02WOIR.csv,p2,WOIR,task,255.131,drt.flash,{}
p02WOIR.csv,p2,WOIR,task,257.375,drt.response,"{""rt_ms"":2244}"
p02WOIR.csv,p2,WOIR,task,258.171,awarenessProbe.response,"{""question_id"":""PROBE-I4"",""answer"":""police arrival"",""correct_answer"":""Ambulance arrival"",""correct"":false,""response_time_ms"":15004,""index"":3}"
p02WOIR.csv,p2,WOIR,task,258.171,awarenessProbe.question.shown,"{""question_id"":""PROBE-I3"",""index"":4}"
p02WOIR.csv,p2,WOIR,task,269.121,drt.flash,{}
p02WOIR.csv,p2,WOIR,task,271.623,drt.miss,{}
p02WOIR.csv,p2,WOIR,task,272.205,awarenessProbe.response,"{""question_id"":""PROBE-I3"",""answer"":""Road became blocked by vehicles"",""correct_answer"":""Traffic increased but road usable"",""correct"":false,""response_time_ms"":14034,""index"":4}"
p02WOIR.csv,p2,WOIR,task,272.205,awarenessProbe.completed,{}
p02WOIR.csv,p2,WOIR,task,272.205,return.quiz.started,{}
p02WOIR.csv,p2,WOIR,task,280.769,drt.flash,{}
p02WOIR.csv,p2,WOIR,task,283.271,drt.miss,{}
p02WOIR.csv,p2,WOIR,task,295.413,drt.flash,{}
p02WOIR.csv,p2,WOIR,task,297.638,return.quiz.completed,"{""answers"":[{""question"":""Which emergency units are currently at the incident location?"",""answer"":""Police only"",""correctAnswer"":""Ambulance"",""isCorrect"":false},{""question"":""How many vehicles are involved in accident?"",""answer"":""3"",""correctAnswer"":""3"",""isCorrect"":true},{""question"":""Is there any victim visible currently?"",""answer"":""0"",""correctAnswer"":""2"",""isCorrect"":false},{""question"":""Is the road currently blocked?"",""answer"":""Yes"",""correctAnswer"":""No"",""isCorrect"":false},{""question"":""Is any vehicle currently on fire?"",""answer"":""Yes"",""correctAnswer"":""No"",""isCorrect"":false}]}"
p02WOIR.csv,p2,WOIR,task,297.914,drt.miss,{}
p10WIOR.csv,p10,WOIR,task,1.619,call.voice.alert,{}
p10WIOR.csv,p10,WOIR,task,1.619,call.incoming,{}
p10WIOR.csv,p10,WOIR,task,2.115,call.voice.alert,{}
p10WIOR.csv,p10,WOIR,task,2.115,call.incoming,{}
p10WIOR.csv,p10,WOIR,task,6.197,call.ringtone.stopped,{}
p10WIOR.csv,p10,WOIR,task,6.197,call.answered,{}
p10WIOR.csv,p10,WOIR,task,7.697,caller.msg,"{""seq"":1,""text"":""I am on the Autobahn near Manchinger Straße (Ingolstadt).""}"
p10WIOR.csv,p10,WOIR,task,12.698,caller.msg,"{""seq"":2,""text"":""There’s a multi car collision ahead.""}"
p10WIOR.csv,p10,WOIR,task,17.698,caller.msg,"{""seq"":3,""text"":""One person appears injured. Please send help quickly.""}"
p10WIOR.csv,p10,WOIR,task,22.669,mission.started,{}
p10WIOR.csv,p10,WOIR,task,24.071,drt.started,{}
p10WIOR.csv,p10,WOIR,task,33.602,drt.flash,{}
p10WIOR.csv,p10,WOIR,task,34.165,drt.response,"{""rt_ms"":562}"
p10WIOR.csv,p10,WOIR,task,44.745,drt.flash,{}
p10WIOR.csv,p10,WOIR,task,45.212,drt.response,"{""rt_ms"":467}"
p10WIOR.csv,p10,WOIR,task,54.466,drt.flash,{}
p10WIOR.csv,p10,WOIR,task,55.444,drt.response,"{""rt_ms"":978}"
p10WIOR.csv,p10,WOIR,task,68.751,drt.flash,{}
p10WIOR.csv,p10,WOIR,task,69.084,drt.response,"{""rt_ms"":333}"
p10WIOR.csv,p10,WOIR,task,80.704,drt.flash,{}
p10WIOR.csv,p10,WOIR,task,81.108,drt.response,"{""rt_ms"":404}"
p10WIOR.csv,p10,WOIR,task,91.726,drt.flash,{}
p10WIOR.csv,p10,WOIR,task,92.165,drt.response,"{""rt_ms"":439}"
p10WIOR.csv,p10,WOIR,task,103.261,drt.flash,{}
p10WIOR.csv,p10,WOIR,task,103.66,drt.response,"{""rt_ms"":399}"
p10WIOR.csv,p10,WOIR,task,113.166,drt.flash,{}
p10WIOR.csv,p10,WOIR,task,113.66,drt.response,"{""rt_ms"":494}"
p10WIOR.csv,p10,WOIR,task,126.223,drt.flash,{}
p10WIOR.csv,p10,WOIR,task,126.94,drt.response,"{""rt_ms"":717}"
p10WIOR.csv,p10,WOIR,task,135.994,drt.flash,{}
p10WIOR.csv,p10,WOIR,task,136.493,drt.response,"{""rt_ms"":499}"
p10WIOR.csv,p10,WOIR,task,146.751,call.ringtone.stopped,{}
p10WIOR.csv,p10,WOIR,task,146.751,secondary.start,"{""task_id"":""BASE-MATH-1"",""step"":1}"
p10WIOR.csv,p10,WOIR,task,147.298,drt.flash,{}
p10WIOR.csv,p10,WOIR,task,149.799,drt.miss,{}
p10WIOR.csv,p10,WOIR,task,160.935,drt.flash,{}
p10WIOR.csv,p10,WOIR,task,163.435,drt.miss,{}
p10WIOR.csv,p10,WOIR,task,164.572,secondary.response,"{""task_id"":""BASE-MATH-1"",""answer"":""51"",""correct_answer"":""51"",""correct"":true,""rt_ms"":17822,""step"":1}"
p10WIOR.csv,p10,WOIR,task,164.873,secondary.start,"{""task_id"":""BASE-MEM-1"",""step"":2}"
p10WIOR.csv,p10,WOIR,task,171.468,secondary.response,"{""task_id"":""BASE-MEM-1"",""answer"":""5"",""correct_answer"":""5"",""correct"":true,""rt_ms"":24717,""step"":2}"
p10WIOR.csv,p10,WOIR,task,171.768,secondary.start,"{""task_id"":""BASE-PATTERN-1"",""step"":3}"
p10WIOR.csv,p10,WOIR,task,172.704,drt.flash,{}
p10WIOR.csv,p10,WOIR,task,175.206,drt.miss,{}
p10WIOR.csv,p10,WOIR,task,180.165,secondary.response,"{""task_id"":""BASE-PATTERN-1"",""answer"":""48"",""correct_answer"":""48"",""correct"":true,""rt_ms"":33414,""step"":3}"
p10WIOR.csv,p10,WOIR,task,180.466,secondary.start,"{""task_id"":""BASE-VIS-1"",""step"":4}"
p10WIOR.csv,p10,WOIR,task,187.501,drt.flash,{}
p10WIOR.csv,p10,WOIR,task,190.002,drt.miss,{}
p10WIOR.csv,p10,WOIR,task,192.572,secondary.response,"{""task_id"":""BASE-VIS-1"",""answer"":""DTR-822"",""correct_answer"":""DTR-822"",""correct"":true,""rt_ms"":45821,""step"":4}"
p10WIOR.csv,p10,WOIR,task,193.174,awarenessProbe.started,"{""condition"":""baseline""}"
p10WIOR.csv,p10,WOIR,task,193.374,awarenessProbe.question.shown,"{""question_id"":""PROBE-I2"",""index"":1}"
p10WIOR.csv,p10,WOIR,task,199.048,drt.flash,{}
p10WIOR.csv,p10,WOIR,task,201.548,drt.miss,{}
p10WIOR.csv,p10,WOIR,task,208.084,awarenessProbe.response,"{""question_id"":""PROBE-I2"",""answer"":""Ambulance"",""correct_answer"":""Police"",""correct"":false,""response_time_ms"":14710,""index"":1}"
p10WIOR.csv,p10,WOIR,task,208.084,awarenessProbe.question.shown,"{""question_id"":""PROBE-I1"",""index"":2}"
p10WIOR.csv,p10,WOIR,task,210.631,drt.flash,{}
p10WIOR.csv,p10,WOIR,task,213.131,drt.miss,{}
p10WIOR.csv,p10,WOIR,task,223.997,awarenessProbe.response,"{""question_id"":""PROBE-I1"",""answer"":""1"",""correct_answer"":""1"",""correct"":true,""response_time_ms"":15913,""index"":2}"
p10WIOR.csv,p10,WOIR,task,223.997,awarenessProbe.question.shown,"{""question_id"":""PROBE-I4"",""index"":3}"
p10WIOR.csv,p10,WOIR,task,227.019,drt.flash,{}
p10WIOR.csv,p10,WOIR,task,229.364,drt.response,"{""rt_ms"":2346}"
p10WIOR.csv,p10,WOIR,task,238.314,drt.flash,{}
p10WIOR.csv,p10,WOIR,task,238.788,drt.response,"{""rt_ms"":474}"
p10WIOR.csv,p10,WOIR,task,240.028,awarenessProbe.response,"{""question_id"":""PROBE-I4"",""answer"":""police arrival"",""correct_answer"":""Ambulance arrival"",""correct"":false,""response_time_ms"":16031,""index"":3}"
p10WIOR.csv,p10,WOIR,task,240.028,awarenessProbe.question.shown,"{""question_id"":""PROBE-I3"",""index"":4}"
p10WIOR.csv,p10,WOIR,task,247.541,drt.flash,{}
p10WIOR.csv,p10,WOIR,task,248.092,drt.response,"{""rt_ms"":551}"
p10WIOR.csv,p10,WOIR,task,255.732,awarenessProbe.response,"{""question_id"":""PROBE-I3"",""answer"":""Traffic increased but road usable"",""correct_answer"":""Traffic increased but road usable"",""correct"":true,""response_time_ms"":15704,""index"":4}"
p10WIOR.csv,p10,WOIR,task,255.732,awarenessProbe.completed,{}
p10WIOR.csv,p10,WOIR,task,255.732,return.quiz.started,{}
p10WIOR.csv,p10,WOIR,task,258.03,drt.flash,{}
p10WIOR.csv,p10,WOIR,task,258.556,drt.response,"{""rt_ms"":526}"
p10WIOR.csv,p10,WOIR,task,268.679,drt.flash,{}
p10WIOR.csv,p10,WOIR,task,269.06,drt.response,"{""rt_ms"":381}"
p10WIOR.csv,p10,WOIR,task,280.364,return.quiz.completed,"{""answers"":[{""question"":""Which emergency units are currently at the incident location?"",""answer"":""Ambulance and Police"",""correctAnswer"":""Ambulance"",""isCorrect"":false},{""question"":""How many vehicles are involved in accident?"",""answer"":""2"",""correctAnswer"":""3"",""isCorrect"":false},{""question"":""Is there any victim visible currently?"",""answer"":""2"",""correctAnswer"":""2"",""isCorrect"":true},{""question"":""Is the road currently blocked?"",""answer"":""Yes"",""correctAnswer"":""No"",""isCorrect"":false},{""question"":""Is any vehicle currently on fire?"",""answer"":""No"",""correctAnswer"":""No"",""isCorrect"":true}]}"
p10WIOR.csv,p10,WOIR,task,282.705,drt.flash,{}
p10WIOR.csv,p10,WOIR,task,283.204,drt.response,"{""rt_ms"":499}"
p10WIR.csv,p10,WIR,task,1.628,call.voice.alert,{}
p10WIR.csv,p10,WIR,task,1.628,call.incoming,{}
p10WIR.csv,p10,WIR,task,2.114,call.voice.alert,{}
p10WIR.csv,p10,WIR,task,2.114,call.incoming,{}
p10WIR.csv,p10,WIR,task,4.58,call.ringtone.stopped,{}
p10WIR.csv,p10,WIR,task,4.581,call.answered,{}
p10WIR.csv,p10,WIR,task,6.081,caller.msg,"{""seq"":1,""text"":""I am on the Autobahn near Manchinger Straße (Ingolstadt).""}"
p10WIR.csv,p10,WIR,task,11.081,caller.msg,"{""seq"":2,""text"":""There’s a multi car collision ahead.""}"
p10WIR.csv,p10,WIR,task,16.081,caller.msg,"{""seq"":3,""text"":""One person appears injured. Please send help quickly.""}"
p10WIR.csv,p10,WIR,task,21.081,drt.started,{}
p10WIR.csv,p10,WIR,task,21.253,mission.started,{}
p10WIR.csv,p10,WIR,task,33.525,drt.flash,{}
p10WIR.csv,p10,WIR,task,33.933,drt.response,"{""rt_ms"":408}"
p10WIR.csv,p10,WIR,task,46.651,drt.flash,{}
p10WIR.csv,p10,WIR,task,47.212,drt.response,"{""rt_ms"":561}"
p10WIR.csv,p10,WIR,task,57.319,drt.flash,{}
p10WIR.csv,p10,WIR,task,57.852,drt.response,"{""rt_ms"":533}"
p10WIR.csv,p10,WIR,task,70.59,drt.flash,{}
p10WIR.csv,p10,WIR,task,71.028,drt.response,"{""rt_ms"":438}"
p10WIR.csv,p10,WIR,task,80.319,drt.flash,{}
p10WIR.csv,p10,WIR,task,80.828,drt.response,"{""rt_ms"":509}"
p10WIR.csv,p10,WIR,task,88.138,call.ringtone.stopped,{}
p10WIR.csv,p10,WIR,task,88.138,secondary.start,"{""task_id"":""TASK-MATH-1"",""step"":1}"
p10WIR.csv,p10,WIR,task,89.186,drt.flash,{}
p10WIR.csv,p10,WIR,task,91.688,drt.miss,{}
p10WIR.csv,p10,WIR,task,96.988,secondary.response,"{""task_id"":""TASK-MATH-1"",""answer"":""Yes"",""correct_answer"":""Yes"",""correct"":true,""rt_ms"":8850,""step"":1}"
p10WIR.csv,p10,WIR,task,97.291,secondary.start,"{""task_id"":""TASK-LOGIC-1"",""step"":2}"
p10WIR.csv,p10,WIR,task,105.033,drt.flash,{}
p10WIR.csv,p10,WIR,task,105.492,drt.response,"{""rt_ms"":459}"
p10WIR.csv,p10,WIR,task,113.894,drt.flash,{}
p10WIR.csv,p10,WIR,task,114.916,secondary.response,"{""task_id"":""TASK-LOGIC-1"",""answer"":""No"",""correct_answer"":""Yes"",""correct"":false,""rt_ms"":26778,""step"":2}"
p10WIR.csv,p10,WIR,task,115.217,secondary.start,"{""task_id"":""TASK-MEM-1"",""step"":3}"
p10WIR.csv,p10,WIR,task,115.436,drt.response,"{""rt_ms"":1542}"
p10WIR.csv,p10,WIR,task,122.117,secondary.response,"{""task_id"":""TASK-MEM-1"",""answer"":""Vest"",""correct_answer"":""Vest"",""correct"":true,""rt_ms"":33979,""step"":3}"
p10WIR.csv,p10,WIR,task,122.418,secondary.start,"{""task_id"":""TASK-ADM-1"",""step"":4}"
p10WIR.csv,p10,WIR,task,124.468,drt.flash,{}
p10WIR.csv,p10,WIR,task,125.012,drt.response,"{""rt_ms"":544}"
p10WIR.csv,p10,WIR,task,137.044,secondary.response,"{""task_id"":""TASK-ADM-1"",""answer"":""48271B"",""correct_answer"":""48271B"",""correct"":true,""rt_ms"":48906,""step"":4}"
p10WIR.csv,p10,WIR,task,138.601,drt.flash,{}
p10WIR.csv,p10,WIR,task,139.044,drt.response,"{""rt_ms"":443}"
p10WIR.csv,p10,WIR,task,148.79,drt.flash,{}
p10WIR.csv,p10,WIR,task,149.204,drt.response,"{""rt_ms"":414}"
p10WIR.csv,p10,WIR,task,157.075,awarenessProbe.started,"{""condition"":""information-retrieval""}"
p10WIR.csv,p10,WIR,task,157.29,awarenessProbe.question.shown,"{""question_id"":""PROBE-I1"",""index"":1}"
p10WIR.csv,p10,WIR,task,159.761,drt.flash,{}
p10WIR.csv,p10,WIR,task,160.292,drt.response,"{""rt_ms"":531}"
p10WIR.csv,p10,WIR,task,163.804,awarenessProbe.response,"{""question_id"":""PROBE-I1"",""answer"":""3"",""correct_answer"":""2"",""correct"":false,""response_time_ms"":6514,""index"":1}"
p10WIR.csv,p10,WIR,task,163.804,awarenessProbe.question.shown,"{""question_id"":""PROBE-I2"",""index"":2}"
p10WIR.csv,p10,WIR,task,168.3,awarenessProbe.response,"{""question_id"":""PROBE-I2"",""answer"":""Fire truck"",""correct_answer"":""Ambulance"",""correct"":false,""response_time_ms"":4496,""index"":2}"
p10WIR.csv,p10,WIR,task,168.3,awarenessProbe.question.shown,"{""question_id"":""PROBE-I3"",""index"":3}"
p10WIR.csv,p10,WIR,task,171.185,drt.flash,{}
p10WIR.csv,p10,WIR,task,172.548,drt.response,"{""rt_ms"":1364}"
p10WIR.csv,p10,WIR,task,172.924,awarenessProbe.response,"{""question_id"":""PROBE-I3"",""answer"":""Road became blocked by vehicles"",""correct_answer"":""Road became blocked by vehicles"",""correct"":true,""response_time_ms"":4624,""index"":3}"
p10WIR.csv,p10,WIR,task,172.924,awarenessProbe.question.shown,"{""question_id"":""PROBE-I4"",""index"":4}"
p10WIR.csv,p10,WIR,task,183.04,drt.flash,{}
p10WIR.csv,p10,WIR,task,183.34,drt.response,"{""rt_ms"":300}"
p10WIR.csv,p10,WIR,task,186.132,awarenessProbe.response,"{""question_id"":""PROBE-I4"",""answer"":""Road became blocked"",""correct_answer"":""Fire truck arrival"",""correct"":false,""response_time_ms"":13208,""index"":4}"
p10WIR.csv,p10,WIR,task,186.132,awarenessProbe.completed,{}
p10WIR.csv,p10,WIR,task,186.132,return.quiz.started,{}
p10WIR.csv,p10,WIR,task,195.175,drt.flash,{}
p10WIR.csv,p10,WIR,task,197.676,drt.miss,{}
p10WIR.csv,p10,WIR,task,206.798,drt.flash,{}
p10WIR.csv,p10,WIR,task,207.3,drt.response,"{""rt_ms"":502}"
p10WIR.csv,p10,WIR,task,212.798,return.quiz.completed,"{""answers"":[{""question"":""How many vehicles are currently involved in the collision?"",""answer"":""3"",""correctAnswer"":""3"",""isCorrect"":true},{""question"":""How many victims are currently visible at the scene?"",""answer"":""3"",""correctAnswer"":""3"",""isCorrect"":true},{""question"":""Which emergency units are currently at the incident location?"",""answer"":""Ambulance and fire truck"",""correctAnswer"":""Ambulance and fire truck"",""isCorrect"":true},{""question"":""Is smoke currently visible in the scene?"",""answer"":""Yes"",""correctAnswer"":""No"",""isCorrect"":false},{""question"":""What is the current traffic condition near the scene?"",""answer"":""Road blocked"",""correctAnswer"":""Road blocked"",""isCorrect"":true}]}"
p10WIR.csv,p10,WIR,task,219.251,drt.flash,{}
p10WIR.csv,p10,WIR,task,221.753,drt.miss,{}
p11WIOR.csv,p11,WOIR,task,1.618,call.voice.alert,{}
p11WIOR.csv,p11,WOIR,task,1.618,call.incoming,{}
p11WIOR.csv,p11,WOIR,task,2.115,call.voice.alert,{}
p11WIOR.csv,p11,WOIR,task,2.115,call.incoming,{}
p11WIOR.csv,p11,WOIR,task,7.524,call.ringtone.stopped,{}
p11WIOR.csv,p11,WOIR,task,7.524,call.answered,{}
p11WIOR.csv,p11,WOIR,task,9.027,caller.msg,"{""seq"":1,""text"":""I am on the Autobahn near Manchinger Straße (Ingolstadt).""}"
p11WIOR.csv,p11,WOIR,task,14.033,caller.msg,"{""seq"":2,""text"":""There’s a multi car collision ahead.""}"
p11WIOR.csv,p11,WOIR,task,19.034,caller.msg,"{""seq"":3,""text"":""One person appears injured. Please send help quickly.""}"
p11WIOR.csv,p11,WOIR,task,24.076,mission.started,{}
p11WIOR.csv,p11,WOIR,task,24.101,drt.started,{}
p11WIOR.csv,p11,WOIR,task,34.932,drt.flash,{}
p11WIOR.csv,p11,WOIR,task,35.38,drt.response,"{""rt_ms"":448}"
p11WIOR.csv,p11,WOIR,task,45.731,drt.flash,{}
p11WIOR.csv,p11,WOIR,task,46.227,drt.response,"{""rt_ms"":497}"
p11WIOR.csv,p11,WOIR,task,57.48,drt.flash,{}
p11WIOR.csv,p11,WOIR,task,57.939,drt.response,"{""rt_ms"":459}"
p11WIOR.csv,p11,WOIR,task,68.794,drt.flash,{}
p11WIOR.csv,p11,WOIR,task,69.259,drt.response,"{""rt_ms"":465}"
p11WIOR.csv,p11,WOIR,task,80.509,drt.flash,{}
p11WIOR.csv,p11,WOIR,task,80.827,drt.response,"{""rt_ms"":318}"
p11WIOR.csv,p11,WOIR,task,89.878,drt.flash,{}
p11WIOR.csv,p11,WOIR,task,90.363,drt.response,"{""rt_ms"":485}"
p11WIOR.csv,p11,WOIR,task,100.445,drt.flash,{}
p11WIOR.csv,p11,WOIR,task,100.779,drt.response,"{""rt_ms"":335}"
p11WIOR.csv,p11,WOIR,task,109.907,drt.flash,{}
p11WIOR.csv,p11,WOIR,task,110.284,drt.response,"{""rt_ms"":377}"
p11WIOR.csv,p11,WOIR,task,120.201,drt.flash,{}
p11WIOR.csv,p11,WOIR,task,120.595,drt.response,"{""rt_ms"":394}"
